Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
3007,IT,48,86620,8,36.91149708031715,85,Yes
3008,IT,49,87581,5,34.73467464816809,76,No
3009,HR,38,77958,4,46.93869649873924,92,No
3010,Sales,23,47268,4,44.358818281653996,72,Yes
3011,Marketing,57,68182,3,34.87566679906211,74,No
3012,HR,28,91577,6,38.09173769737139,73,No
3013,Sales,34,61513,10,41.4179396769273,90,Yes
3014,HR,36,87763,10,38.36512266978682,83,No
3015,Marketing,46,70826,4,46.42184941272375,66,No
3016,IT,44,80687,4,44.316519706704895,100,Yes
3017,IT,43,63817,5,24.98773407846653,67,No
3018,Sales,47,71265,3,35.86855896476074,68,No
3019,Finance,54,76550,5,37.29925767662051,86,Yes
3020,Sales,32,53751,6,37.64786719067632,73,No
3021,Finance,31,74108,4,42.23019307988341,62,No
3022,HR,46,29672,4,45.67392972600571,89,No
3023,HR,58,60977,5,36.79726039157367,99,Yes
3024,Marketing,59,78158,4,34.365632809729846,62,No
3025,Finance,45,86803,4,38.38020365592072,89,No
3026,Marketing,54,77091,5,29.174490678492877,69,Yes
3027,IT,38,49145,4,43.48434284348389,50,No
3028,Finance,45,85492,2,39.3739769245026,82,No
3029,Sales,58,52912,4,37.926537739847575,52,No
3030,IT,23,79212,2,41.09375594283263,66,No
3031,IT,53,53412,5,35.411554251595234,71,No
3032,Sales,45,58401,10,38.24927738437154,74,No
3033,IT,30,55654,1,36.60818270111382,88,No
3034,Finance,25,72084,4,30.53038045909427,67,No
3035,Marketing,38,67066,2,39.96647414091263,91,No
3036,IT,38,77633,4,52.58855262536387,73,No
3037,Finance,51,69720,2,40.13970280599989,61,No
3038,HR,32,47231,3,36.134164655225156,82,No
3039,Finance,42,74137,8,40.28425430406961,96,Yes
3040,Marketing,42,43567,5,34.52595530494452,69,No
3041,Finance,39,56742,2,37.01612486636426,62,No
3042,Sales,50,64541,4,37.87048015434888,68,No
3043,Marketing,45,63501,3,37.22594473919554,54,No
3044,HR,31,45288,7,38.530604574017744,78,No
3045,Sales,38,90567,10,43.453982605143665,56,No
3046,Finance,39,94720,7,37.96661226216782,82,Yes
3047,Marketing,41,103761,6,38.5195166649786,71,No
3048,HR,58,87214,1,30.413026505973438,83,No
3049,Sales,39,64068,4,33.386304570286846,71,No
3050,HR,38,63809,4,40.40722003494871,80,No
3051,Finance,30,62981,8,45.708853949117014,63,No
3052,HR,35,99784,8,39.05846516750899,78,No
3053,IT,50,68266,4,39.63085574040813,67,Yes
3054,Sales,52,89038,3,32.90588067692292,82,No
3055,HR,25,87871,6,35.89688110841831,73,No
3056,Finance,39,72843,2,41.19135011839697,88,No
3057,Finance,41,48225,2,46.013711276521974,71,No
3058,HR,30,68591,4,41.00532075381949,66,No
3059,Finance,34,72204,4,39.34390531930012,76,No
3060,Marketing,36,89168,9,41.29209551788436,100,No
3061,Marketing,48,70291,5,34.945674305736766,87,Yes
3062,Marketing,36,51870,7,35.34268266263841,65,No
3063,IT,49,84818,5,38.845151522638105,74,No
3064,HR,58,66586,2,34.22377921400188,67,No
3065,IT,40,31821,7,43.50046384740717,64,No
3066,Finance,47,74874,3,44.69507898252452,75,Yes
3067,IT,47,77511,9,38.63843234658123,71,No
3068,Finance,46,57355,6,43.77836879257638,62,No
3069,Finance,47,67119,4,47.43688364870167,67,No
3070,Sales,47,79865,5,42.015064347589345,75,No
3071,Marketing,49,74976,3,44.48465068987097,68,No
3072,Finance,39,46560,3,39.61991258093943,74,No
3073,Sales,53,88803,6,44.50142481867135,66,No
3074,Marketing,24,95594,2,39.37485438767064,80,No
3075,Finance,23,62347,7,36.515528087018716,66,No
3076,Finance,54,41351,9,43.46718086296539,82,Yes
3077,IT,40,81566,4,41.09888110038433,71,No
3078,IT,38,59903,5,43.898954092916945,49,No
3079,Marketing,54,78031,1,36.29473058325969,71,No
3080,Finance,33,103032,8,41.587475619600646,81,No
3081,HR,24,46805,2,44.711243986901096,68,No
3082,IT,47,58050,5,37.76905429478168,72,No
3083,Marketing,56,67082,5,44.005140945430306,82,No
3084,Finance,29,89375,5,47.86408420047412,93,Yes
3085,Finance,57,123334,12,37.05522261276565,88,Yes
3086,HR,28,73706,2,41.328263608212204,76,No
3087,Marketing,57,45516,2,48.77300086771041,81,No
3088,Finance,37,64817,6,32.82235256725627,76,Yes
3089,IT,45,58377,7,42.023387619978344,56,No
3090,HR,22,80823,4,43.46421125371139,90,No
3091,Marketing,46,75653,4,40.10296833019809,90,No
3092,HR,31,54372,6,51.186416916130476,54,No
3093,IT,37,57497,5,42.4542476951761,70,Yes
3094,Marketing,37,64599,6,46.724153700309046,93,Yes
3095,HR,29,66409,4,44.16816146683386,77,No
3096,Sales,50,69367,6,47.472397862746305,63,No
3097,IT,49,70733,7,40.880977495941984,89,Yes
3098,IT,27,88522,4,33.474119471700305,76,No
3099,IT,37,64056,3,42.731780127665736,90,No
3100,Sales,41,61846,5,31.57016552517677,76,No
3101,Sales,37,49918,4,38.33109062287435,49,Yes
3102,Finance,28,66642,4,37.668205956282705,96,No
3103,HR,35,73842,7,38.06043115280856,61,No
3104,Finance,47,44138,9,46.321040441779076,69,No
3105,HR,47,64863,0,39.87274453497419,89,No
3106,Sales,35,87404,2,50.27886804989478,100,No
3107,Sales,28,79724,4,39.67630150686602,74,No
3108,Finance,54,75601,4,29.312178325469592,79,No
3109,Marketing,47,79318,3,37.03898109073842,60,No
3110,Finance,41,61394,2,44.25309015035982,71,No
3111,HR,24,59396,8,33.261480109324324,88,Yes
3112,Finance,25,89078,8,38.22016128902607,78,No
3113,IT,47,82429,3,44.08189383679843,95,No
3114,HR,32,58805,5,38.42270701343794,58,No
3115,HR,23,41819,6,37.22600724920687,57,No
3116,Marketing,35,59117,4,46.271266473570535,66,Yes
3117,Sales,51,78153,4,38.86547503474371,67,No
3118,HR,33,60126,4,34.78873364622569,86,No
3119,Sales,47,74951,6,44.16808745620628,70,No
3120,Finance,54,91296,6,45.68396313937795,60,No
3121,IT,34,68604,5,40.90289623529102,79,No
3122,Marketing,35,73509,2,37.10206434339167,65,No
3123,Sales,45,80273,1,35.5634031740194,61,No
3124,HR,55,53768,5,37.231973360516726,87,Yes
3125,Sales,47,58404,2,33.69722162342747,90,No
3126,HR,42,80892,7,37.5372253718492,86,Yes
3127,Sales,49,70554,7,42.74643792743714,64,No
3128,HR,57,71826,3,43.68335004472298,67,No
3129,Finance,23,70499,10,40.135533496618194,81,Yes
3130,HR,30,84674,8,41.91220607624125,83,Yes
3131,HR,44,76535,6,38.82432952202152,72,No
3132,IT,36,76732,2,36.347624944447205,89,No
3133,HR,34,88332,5,38.28789032032413,50,No
3134,IT,44,94098,9,45.621502996416005,68,No
3135,Marketing,38,103653,5,28.618004650827018,100,Yes
3136,IT,23,61314,6,34.26888058427291,74,No
3137,Finance,41,107041,11,37.63358895629324,69,No
3138,IT,41,53548,3,34.444049118132746,80,No
3139,Marketing,24,99028,7,42.19067270004208,63,No
3140,Finance,33,60490,6,32.33297351462378,47,No
3141,Sales,23,68965,11,46.016796044800444,100,Yes
3142,Sales,57,70278,5,49.781440328270136,64,No
3143,IT,35,56995,8,41.243980670297574,77,No
3144,IT,37,71300,4,36.90547940907627,77,No
3145,Marketing,40,57769,6,44.63414471176862,80,Yes
3146,Marketing,55,51475,3,38.58557991283359,65,No
3147,HR,27,69419,6,35.72717666922864,44,No
3148,Marketing,34,93848,8,40.26341645589108,67,No
3149,HR,57,66189,2,32.115868093533265,75,No
3150,Finance,43,84115,4,36.30013579418446,76,No
3151,IT,39,57315,3,36.17123240319334,93,No
3152,Finance,33,50747,4,39.52704439706244,71,No
3153,Marketing,51,76807,8,32.051949037293596,77,No
3154,Finance,28,96334,8,35.36690290109433,65,No
3155,Finance,53,73134,1,37.43262299071551,67,No
3156,Finance,40,82399,4,42.37031583729269,99,No
3157,Marketing,27,92426,7,40.012837307871145,66,No
3158,Finance,41,69452,6,48.174292837854146,70,No
3159,HR,48,67719,9,35.476392318369534,88,Yes
3160,Marketing,58,77081,7,44.41620363557836,97,Yes
3161,Finance,28,79750,10,44.412490473001675,84,Yes
3162,Marketing,26,49015,6,40.90198439547374,84,Yes
3163,Sales,32,74435,12,40.708243582219325,59,No
3164,HR,36,69989,8,41.31994660402832,81,No
3165,Finance,24,58157,3,35.303701824964136,71,No
3166,Sales,26,68952,3,44.8024295738251,80,No
3167,Sales,44,52520,8,40.37433243707249,71,No
3168,Marketing,58,47336,2,33.987492373587884,68,No
3169,Sales,30,71002,4,45.955852437744376,57,No
3170,HR,36,83531,4,39.456822719972074,73,No
3171,HR,24,64790,5,40.26497541179554,77,No
3172,IT,50,55589,6,27.447505365335388,49,No
3173,HR,27,57920,4,39.58764625643512,67,No
3174,Sales,38,78234,7,46.34563937882903,71,No
3175,HR,47,95010,7,36.86247907510922,81,Yes
3176,Marketing,42,81556,6,33.56022387555694,67,No
3177,IT,29,89511,3,42.27966934202762,82,No
3178,Sales,42,54285,6,31.28595011601284,78,No
3179,IT,32,68891,4,43.00538595042893,85,Yes
3180,Sales,59,85280,5,38.98208358883039,68,No
3181,Marketing,29,49012,4,40.40795745070945,71,No
3182,IT,45,60124,5,51.82330415554519,81,Yes
3183,Finance,56,84130,6,41.25217722794367,62,No
3184,Sales,35,73876,3,33.30814831578511,74,No
3185,Finance,35,55523,5,40.57423471957161,86,Yes
3186,IT,31,45537,3,43.71519774725262,66,No
3187,Finance,33,90059,2,29.904839548622533,78,Yes
3188,Finance,59,39199,5,39.93608645105399,74,No
3189,IT,55,79485,8,31.344296751892134,92,Yes
3190,Marketing,31,62004,4,40.12366339964809,75,No
3191,Finance,38,85706,4,47.72271434052995,81,Yes
3192,Finance,38,54367,6,37.82800194536482,72,No
3193,Marketing,24,109221,0,40.3935733944709,68,No
3194,Finance,52,76034,4,41.39887600673168,77,Yes
3195,Finance,22,78506,3,41.71296967942745,68,Yes
3196,Finance,33,58404,4,40.74052945667048,87,No
3197,HR,25,67999,4,29.958243060840406,89,No
3198,Marketing,34,68388,7,40.92301838123063,75,No
3199,Finance,55,96941,6,36.827552256212755,69,No
3200,Marketing,42,76008,6,34.29622111400462,77,No
3201,Sales,43,78157,4,40.99632202621625,59,No
3202,Sales,25,77989,5,40.69589753705349,65,No
3203,Finance,39,79429,4,31.142389442194087,61,No
3204,Marketing,26,49158,10,38.00321991560565,66,No
3205,Marketing,40,100739,5,46.708888560151564,67,No
3206,Marketing,23,56837,6,33.70929551117323,59,Yes
3207,HR,33,69423,11,40.83594629367753,71,Yes
3208,Sales,38,92972,2,33.97252906338993,72,No
3209,Marketing,31,99019,2,48.20217069123204,81,No
3210,Marketing,55,82089,3,43.490050313340795,76,No
3211,HR,27,62429,6,35.853129229806534,91,Yes
3212,HR,29,71916,6,41.06899195695007,82,Yes
3213,Marketing,32,72504,4,33.1477172450283,100,Yes
3214,IT,33,73035,3,30.93728337295012,61,No
3215,Marketing,30,51549,8,39.525642851801365,86,Yes
3216,Marketing,23,88901,3,36.21187516786206,56,No
3217,HR,29,72018,6,40.99158291273919,87,Yes
3218,HR,32,59166,5,31.619552363376574,79,No
3219,Marketing,57,62524,3,37.21866287982379,72,No
3220,Marketing,31,74047,5,47.653182384473396,77,No
3221,Marketing,42,48956,5,47.1536024881779,69,No
3222,HR,41,83176,3,48.364857231495016,67,No
3223,Marketing,29,73520,3,51.29849172898567,80,No
3224,Marketing,57,93485,5,37.979966764036234,55,No
3225,Finance,50,71163,6,26.102033420222078,78,No
3226,IT,33,53720,5,45.519713410958786,73,No
3227,Sales,35,52032,4,34.41712514033705,71,No
3228,IT,42,64139,3,50.297875168245056,69,Yes
3229,Finance,43,65726,6,40.41422081201798,77,No
3230,Sales,42,61491,4,48.178327294090096,87,No
3231,Marketing,51,71927,8,39.22823757248726,100,Yes
3232,Finance,41,61110,5,36.60230335285272,88,Yes
3233,Marketing,45,73813,8,43.637169988919936,84,Yes
3234,HR,44,62190,3,42.44622395971651,65,No
3235,Finance,28,79475,6,34.27344704341026,67,No
3236,HR,30,65348,5,39.826906482947194,74,No
3237,Finance,22,88693,4,37.12084846670751,80,No
3238,Finance,47,79784,6,41.02115334198397,69,No
3239,HR,59,72903,4,39.82630261753929,89,Yes
3240,Sales,59,66884,4,40.68228062276957,66,No
3241,IT,43,47214,4,40.077511217292695,59,No
3242,Marketing,31,91203,3,38.23711978424258,87,No
3243,Finance,27,59788,6,41.79821318967351,77,No
3244,Marketing,38,71360,6,36.20774941447653,71,No
3245,HR,59,75157,4,48.242229007428804,58,No
3246,Marketing,45,67247,7,39.920371051114046,86,Yes
3247,HR,31,90319,5,44.21114017244311,100,Yes
3248,Marketing,29,51679,7,37.32706365815901,80,No
3249,IT,42,96009,1,37.878081440885985,67,No
3250,IT,27,80073,6,44.61098922966382,77,No
3251,IT,42,66303,6,43.79876381553679,81,Yes
3252,IT,45,66471,6,39.38642636128211,80,No
3253,IT,54,36747,4,31.07569244830938,65,No
3254,IT,39,57276,7,37.37975309686695,68,No
3255,HR,49,64691,7,39.55800538270146,66,No
3256,Finance,53,72641,4,36.58807015702512,79,No
3257,Marketing,33,88893,6,33.63907485656387,74,No
3258,IT,48,100563,3,44.27005438724112,88,No
3259,HR,31,74084,3,39.09729471145267,77,No
3260,HR,53,73084,9,49.04444900922232,83,Yes
3261,HR,47,62644,6,39.161946144148445,71,No
3262,Finance,46,44273,4,40.88721975498075,53,No
3263,Marketing,32,60913,1,37.0560430831717,91,No
3264,Finance,44,66917,10,47.555230110293394,76,No
3265,Sales,55,84630,1,38.48820482854912,79,No
3266,HR,44,77792,4,38.985401864868614,84,No
3267,Sales,50,73323,5,35.23868737751325,78,No
3268,IT,52,61287,6,41.89801156384154,52,No
3269,IT,28,40268,2,38.35067545332893,70,No
3270,Finance,54,41173,2,35.15356069917712,69,No
3271,Marketing,42,45043,2,39.75730828506849,69,No
3272,Sales,23,65619,9,43.622488602816304,72,No
3273,Marketing,39,84910,6,48.24072776583728,75,No
3274,Finance,54,84505,5,41.17913217842343,98,Yes
3275,IT,58,81905,5,37.24709457636324,81,Yes
3276,Marketing,55,62273,4,42.28347603815078,83,No
3277,Marketing,41,87163,7,39.297916401262114,69,Yes
3278,IT,56,56033,7,40.28152531306933,92,No
3279,Sales,39,82800,5,39.98954247359649,76,No
3280,IT,45,44881,6,42.30688202533507,74,No
3281,Marketing,29,52343,10,42.97578834270538,53,No
3282,Sales,51,94789,2,39.752866427000455,83,No
3283,Sales,31,66942,3,57.58983685496792,86,No
3284,IT,44,59785,7,44.59290942557209,85,Yes
3285,Marketing,32,86541,10,29.60370428567566,58,No
3286,Finance,23,88260,6,38.26573793858096,86,Yes
3287,Marketing,47,63500,1,39.90303962729069,71,No
3288,HR,57,74176,5,43.0460615777289,59,No
3289,Finance,54,72053,7,49.17042698196705,100,Yes
3290,Sales,34,27593,1,36.40296154463943,93,No
3291,Finance,46,49062,8,45.75465565482886,82,Yes
3292,Sales,25,84133,7,41.018065098328904,81,No
3293,Sales,40,57510,6,41.64563042400846,93,Yes
3294,Finance,39,77947,4,45.97154437845977,69,No
3295,Sales,58,73945,5,31.681443356983145,100,No
3296,Sales,51,88231,3,42.674224441369105,75,No
3297,HR,40,49543,3,48.262349607216024,86,Yes
3298,Marketing,44,75913,2,34.710309958584304,81,No
3299,Marketing,37,69018,3,40.01164231683308,62,No
3300,HR,22,58153,6,43.39171882894399,75,No
3301,Finance,33,58048,5,30.21633737805802,92,Yes
3302,IT,45,73412,3,41.67985784203279,65,No
3303,IT,55,79445,3,38.696187341915014,91,No
3304,IT,29,70953,6,47.00903304688513,82,Yes
3305,HR,39,71420,3,36.3026334715896,59,Yes
3306,HR,26,62522,4,39.78975904195433,74,No
3307,Sales,47,63517,4,35.97546670828943,74,No
3308,IT,51,58112,5,39.40482430340567,62,No
3309,Finance,34,62220,7,36.41142546060297,78,No
3310,Finance,40,78920,11,38.07223115507157,58,No
3311,IT,50,80596,10,34.26818948365827,85,Yes
3312,IT,24,50861,1,36.51987007922065,64,No
3313,IT,47,56553,5,36.246478439204026,71,No
3314,HR,33,59344,2,37.7067713233386,74,No
3315,HR,23,69039,2,39.41714596743802,93,No
3316,HR,32,44752,1,25.47573303419306,59,No
3317,Marketing,49,56816,5,40.71453929069969,68,No
3318,Finance,39,49216,3,46.19563449270614,76,No
3319,Finance,34,76007,3,43.76961510783369,74,No
3320,Sales,58,69554,5,35.665543156778654,76,No
3321,HR,43,63061,4,45.11371866095466,72,No
3322,Marketing,33,54050,5,35.95617371330816,78,No
3323,Marketing,23,63293,6,41.4643645611797,51,No
3324,Finance,58,61529,4,27.917206714852774,91,No
3325,HR,28,94519,3,43.047522402665045,74,No
3326,Sales,47,84955,7,40.02511913440384,100,Yes
3327,HR,47,59639,2,40.69325198024275,70,Yes
3328,IT,45,72477,7,40.08704619176302,87,Yes
3329,HR,33,84163,6,49.341084528711605,66,No
3330,IT,37,59634,6,44.36889510294811,75,No
3331,IT,44,48743,2,43.57977118167351,62,No
3332,Sales,30,43047,1,42.77640951742237,71,No
3333,Finance,53,89084,4,50.0289097603757,66,No
3334,HR,36,67134,8,38.74008827031304,80,No
3335,IT,58,74369,5,33.056889045390356,94,Yes
3336,HR,34,61386,8,48.58486285249406,80,No
3337,Finance,26,50981,6,37.624115423680976,100,Yes
3338,Finance,32,53780,2,42.478213375134935,83,No
3339,Marketing,31,49884,2,42.60664530913962,63,Yes
3340,Finance,34,82749,6,36.330237175948454,100,Yes
3341,Sales,36,92388,2,32.93161156050037,85,No
3342,IT,28,70558,6,45.32961546121749,58,No
3343,Marketing,49,47233,3,46.3422017093647,74,No
3344,Sales,53,77448,2,43.16656203389513,84,No
3345,HR,56,88974,7,42.010742998023865,81,Yes
3346,IT,36,84575,3,33.00799378581601,84,No
3347,Finance,57,69563,6,38.34095999229609,87,No
3348,IT,42,66482,5,46.068328625361275,67,Yes
3349,HR,27,69442,7,36.09891617993309,81,Yes
3350,Marketing,22,88378,4,40.663996718229235,77,No
3351,Marketing,25,81405,9,42.305802848873476,71,No
3352,Marketing,32,64213,4,42.573211350809814,85,Yes
3353,Finance,47,63836,7,34.87711340333536,77,No
3354,Sales,58,62774,3,39.41141814662368,88,No
3355,Sales,44,54030,4,44.22923243259674,78,No
3356,IT,50,90277,0,49.295185340335664,71,No
3357,Finance,42,58182,7,38.92086874571649,76,No
3358,Marketing,48,77354,2,42.05581927175814,83,No
3359,Marketing,34,60078,7,34.20164028282689,75,No
3360,HR,44,62841,9,38.78678124899337,69,No
3361,HR,37,68291,6,37.50011441734579,76,No
3362,Marketing,51,78178,6,49.689645135968824,92,No
3363,Marketing,25,66111,5,43.665645042650276,83,Yes
3364,Finance,37,52911,3,40.46721009573719,79,No
3365,Sales,52,70286,7,30.481393899566488,72,No
3366,HR,46,58499,5,41.54204023668116,77,No
3367,Sales,33,93157,4,41.592354908242065,63,No
3368,Finance,47,66100,6,38.86589083194546,72,No
3369,Marketing,58,59980,2,40.233472591936625,81,No
3370,Sales,54,99622,6,49.00748764820766,76,No
3371,Marketing,49,81083,4,44.74379454209934,70,No
3372,Marketing,30,56548,3,35.57317631868126,60,No
3373,IT,33,58136,4,49.761843245270185,73,No
3374,Sales,26,77112,5,36.028734201773545,66,No
3375,Sales,49,70652,4,48.080222653359336,74,No
3376,Marketing,56,83352,8,36.379534138482796,78,No
3377,Finance,26,60059,6,39.243078968753395,92,Yes
3378,IT,55,80516,6,29.43756945257276,86,Yes
3379,Marketing,55,36425,4,42.636748347337,77,No
3380,HR,34,67683,2,30.185394329225378,100,No
3381,HR,35,60742,6,41.03663593699041,79,No
3382,IT,32,63174,3,37.82696497615626,66,No
3383,Finance,59,68456,2,37.88299236212253,72,No
3384,Marketing,25,87077,7,41.96995746485167,100,Yes
3385,Sales,54,52689,6,44.0979455510947,66,No
3386,IT,28,37179,5,46.54389729604488,71,No
3387,Finance,29,54429,5,34.15152119525794,87,Yes
3388,Sales,58,85336,3,38.44415861862775,64,No
3389,HR,31,45325,10,39.761476837718675,87,Yes
3390,HR,36,61420,6,43.01478111310628,88,Yes
3391,Sales,59,82593,5,42.91261747464132,78,No
3392,IT,36,69123,2,35.77645912671799,94,No
3393,HR,26,86930,3,46.00930287279816,73,No
3394,Marketing,50,39476,7,42.05058702130438,86,Yes
3395,Sales,40,65175,7,48.94487989064401,46,No
3396,Sales,31,90057,1,41.58541567784087,83,No
3397,HR,33,53096,4,29.98705645012142,91,Yes
3398,IT,25,85522,4,35.88303861277074,84,No
3399,Marketing,52,66464,7,39.19493792452788,70,Yes
3400,IT,39,76511,4,35.77888890730844,57,No
3401,Finance,37,88969,4,35.59430042675036,88,Yes
3402,Finance,57,76447,5,49.52194491443162,65,No
3403,HR,46,61131,3,33.75340112619274,66,Yes
3404,HR,44,78430,8,37.35337593465422,71,No
3405,HR,33,60073,5,40.330939113809016,83,Yes
3406,Finance,55,74100,7,33.42324405329906,89,Yes
3407,IT,57,51222,7,39.184584722596696,99,Yes
3408,IT,58,70436,2,28.18068756825604,77,No
3409,HR,24,87839,2,37.24461981276767,78,No
3410,Marketing,30,65518,8,34.40709144636878,80,No
3411,IT,39,86405,3,38.46617462121467,69,No
3412,Finance,56,116401,5,39.72113678981701,83,Yes
3413,Sales,55,69565,5,46.743494859083384,68,No
3414,Sales,35,79212,2,36.9488342977465,88,No
3415,Sales,25,77152,4,50.68598482116683,63,No
3416,Marketing,50,73376,8,41.06126705125422,86,Yes
3417,HR,36,81818,14,35.2858769972366,86,Yes
3418,Finance,49,66278,5,40.6757609521834,57,No
3419,Marketing,37,60061,7,46.177625681189035,79,No
3420,Finance,33,47105,4,34.66131563399283,94,No
3421,Finance,26,64858,3,49.7110780770949,78,No
3422,HR,55,83521,8,42.66081160375193,76,No
3423,Sales,22,55903,6,34.27985038210276,69,No
3424,HR,53,73700,4,37.3889649834363,81,No
3425,Marketing,47,68153,5,37.921643779548845,71,Yes
3426,Marketing,38,60689,4,45.541450928227064,81,No
3427,Marketing,48,42204,2,34.10310715764441,84,Yes
3428,HR,45,90442,7,47.69730716552861,79,No
3429,Finance,56,77757,9,45.70802074533144,89,Yes
3430,Finance,47,109979,7,48.32186609854983,80,No
3431,IT,59,86191,6,40.29405553623508,71,No
3432,Marketing,44,90108,5,46.174428564033114,54,No
3433,Finance,43,43759,0,38.7964149877763,70,Yes
3434,IT,25,43497,3,45.108235914823815,73,No
3435,Finance,30,70634,4,40.437693549800024,82,No
3436,Marketing,25,52778,6,49.005339818050025,53,No
3437,Sales,28,59780,5,41.341664034926836,54,No
3438,Marketing,44,107893,6,35.776755834053205,53,No
3439,HR,23,87848,9,47.56448698848267,74,No
3440,Finance,45,55965,4,41.04255189309551,60,No
3441,Finance,52,34508,2,37.31679707787788,81,No
3442,HR,52,54700,7,37.0797121184364,71,Yes
3443,HR,55,61642,8,35.549659575022204,57,No
3444,Sales,45,65181,7,32.83783232102904,88,Yes
3445,Finance,47,50814,5,37.88887526730345,75,No
3446,Finance,37,86947,4,41.02421065182173,88,Yes
3447,Sales,34,59328,4,38.093963633030775,76,No
3448,IT,36,79728,4,21.094868625893525,94,No
3449,Sales,48,70808,3,32.314636111422004,83,No
3450,Marketing,25,84077,2,44.7003933174855,59,No
3451,Finance,37,66431,8,39.42776152302521,69,No
3452,HR,51,56125,2,31.47022805744316,68,No
3453,Marketing,51,61021,3,38.222198907138264,48,No
3454,Finance,57,61232,10,40.62307052482021,86,Yes
3455,Sales,24,100968,3,44.77676000629291,81,Yes
3456,Marketing,43,71147,3,36.56813573295122,93,No
3457,Finance,43,70069,7,43.171377816736126,56,No
3458,IT,33,83230,3,39.8890259579417,62,Yes
3459,IT,42,69998,7,38.1465957103028,64,No
3460,HR,25,86825,6,44.36514898399903,93,Yes
3461,Finance,52,64418,4,35.27541585574046,93,No
3462,IT,52,62895,5,44.736714905286405,60,No
3463,Sales,44,55295,4,34.292971125847046,80,No
3464,Finance,41,97750,4,37.11839624218101,83,No
3465,Sales,36,68952,5,38.07802567639668,74,No
3466,Sales,44,52389,5,39.44578433804977,99,Yes
3467,IT,49,72952,4,27.281442431196176,46,No
3468,Finance,37,60249,8,40.52770133799038,52,No
3469,Marketing,58,64155,5,30.864279416223464,77,No
3470,IT,42,74661,9,40.83817045136495,61,No
3471,IT,36,92814,3,41.37163855293767,86,No
3472,Finance,38,71523,2,44.88321719232025,56,No
3473,Finance,58,59334,6,33.32342620185206,83,Yes
3474,Sales,34,62426,5,41.146642471953314,75,No
3475,Finance,40,79846,8,39.761518489186436,97,Yes
3476,Sales,51,40624,4,37.161283240224556,65,Yes
3477,IT,39,54359,8,34.625739913476025,95,Yes
3478,HR,35,73189,7,40.40420741113056,85,Yes
3479,Marketing,57,44399,3,46.684599821739226,64,No
3480,IT,57,65312,6,38.79699143298781,64,No
3481,Finance,41,62826,8,46.26873291299432,88,No
3482,Marketing,40,83161,7,45.72976670614234,77,No
3483,HR,28,66245,1,29.303814901640326,73,No
3484,HR,25,87800,5,35.703849029467875,96,Yes
3485,Sales,55,71183,5,37.25620655871924,85,Yes
3486,Marketing,23,96646,2,46.619062874968186,65,No
3487,Sales,26,49187,8,39.9003069107544,68,No
3488,IT,31,94256,5,46.453289443393146,80,No
3489,Marketing,53,63833,2,39.317986419279805,78,No
3490,IT,34,92109,3,46.593539258712234,84,No
3491,Sales,26,87778,6,42.2616711800536,85,Yes
3492,Marketing,31,27221,8,39.52133393753441,94,Yes
3493,Sales,31,77187,5,45.873594647155585,70,No
3494,Marketing,59,84964,7,37.476992051115076,100,Yes
3495,Sales,48,89928,2,50.10365065862622,86,No
3496,HR,42,52350,5,32.6921593823413,78,Yes
3497,Sales,29,78855,4,37.84734959515603,73,No
3498,HR,22,72926,5,40.5039399525889,79,No
3499,Sales,49,76471,5,36.29094751621021,53,No
3500,Marketing,35,84984,3,41.971818650518784,73,No
3501,Marketing,42,87350,6,39.397049734745956,90,Yes
3502,Marketing,51,60163,12,41.64943419875459,70,No
3503,Finance,42,73981,6,35.55445820850832,52,No
3504,IT,30,70617,4,34.9193415047476,59,No
3505,Marketing,38,66409,4,39.85697731862265,71,No
3506,HR,26,67843,2,43.6454472394625,79,No
3507,Marketing,52,72939,3,49.2172273036463,64,No
3508,Finance,59,60970,7,30.863613561264856,58,Yes
3509,HR,40,83245,8,39.01476326065814,66,No
3510,Finance,57,89039,4,42.21434910395131,98,No
3511,HR,54,57691,5,41.82628962627373,100,Yes
3512,Sales,34,89774,0,33.895597341456146,81,No
3513,IT,35,57719,4,36.365602632992506,78,No
3514,IT,54,83466,5,39.93092467213326,88,Yes
3515,Finance,50,89747,6,53.41700282750123,58,No
3516,IT,57,68582,5,44.71552650892252,68,No
3517,Finance,31,57842,5,41.752146395395236,49,No
3518,Finance,52,61169,5,26.53357029806528,80,No
3519,Finance,27,75427,7,33.41280295592513,74,No
3520,IT,22,99469,6,33.85560113297564,65,No
3521,Finance,28,44609,4,41.79007118139143,98,No
3522,IT,48,71503,3,39.3189584681966,89,No
3523,Finance,42,68678,11,36.82401402078659,74,No
3524,Marketing,49,63152,7,41.672232323308904,65,No
3525,Finance,37,68788,2,32.44643744543668,78,No
3526,HR,44,61867,7,35.92592518133631,76,No
3527,Finance,41,88647,5,39.670560266468854,68,No
3528,Sales,59,90137,6,49.34608380500344,63,No
3529,Finance,46,71322,4,44.47822402822556,77,No
3530,HR,49,67882,3,42.15518879490594,77,Yes
3531,HR,26,62604,3,37.99633642087745,62,No
3532,IT,42,71354,10,39.90917124245446,51,No
3533,Marketing,39,97717,7,46.08035143631136,70,No
3534,Finance,27,68443,4,49.12871259953308,57,No
3535,IT,50,57408,7,38.8001999806656,65,No
3536,Marketing,40,64033,7,42.2530587112072,68,No
